"subject" "activity" "domain" "acceleration" "source" "firstDerivation" "secondDerivation" "calculation" "direction" "meanValue" "unit"
"18" "walking_upstairs" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.753904676895604 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.745212812708791 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.077480921531044 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.0128850449171841 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "mean" "z" 0.000848545124184616 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.734644450054945 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.732969175274725 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.847257765851648 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.658370952115385 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.689671890376374 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" NA NA "mean" "x" 0.276324152142857 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" NA NA "mean" "y" -0.0172831546595266 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" NA NA "mean" "z" -0.108112251068681 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" NA NA "std" "x" -0.694616884972527 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" NA NA "std" "y" -0.627117507326923 "g"
"18" "walking_upstairs" "time" "body" "accelerometer" NA NA "std" "z" -0.701596039615385 "g"
"18" "walking_upstairs" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.859899942335165 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.88856533728022 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0944029581558242 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.044169186546978 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0568482569002198 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.842893477884615 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.884050472967033 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.83861466293956 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.714735668626374 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.775779058758242 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" NA NA "mean" "x" -0.0373993798891484 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" NA NA "mean" "y" -0.0678200104982143 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" NA NA "mean" "z" 0.0908402866868132 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" NA NA "std" "x" -0.804533729046703 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" NA NA "std" "y" -0.777361713653846 "rad/seg"
"18" "walking_upstairs" "time" "body" "gyroscope" NA NA "std" "z" -0.745612483131868 "rad/seg"
"18" "walking_upstairs" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.658370952115385 "g"
"18" "walking_upstairs" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.689671890376374 "g"
"18" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.716863248351648 "g"
"18" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "mean" "y" -0.01578199625 "g"
"18" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.0899901746593407 "g"
"18" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "std" "x" -0.980138675796703 "g"
"18" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "std" "y" -0.969542030412088 "g"
"18" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "std" "z" -0.959434177692308 "g"
"19" "standing" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.576064647812278 "g"
"19" "standing" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.641089005857778 "g"
"19" "standing" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.593157169174611 "g"
"19" "standing" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.596694943936944 "g"
"19" "standing" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.680924493180556 "g"
"19" "standing" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.586910128980833 "g"
"19" "standing" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.572596722878 "g"
"19" "standing" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.728521901498861 "g"
"19" "standing" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.556404444967972 "g"
"19" "standing" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.689860920113889 "g"
"19" "standing" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.587050355097528 "g"
"19" "standing" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.521888076609778 "g"
"19" "standing" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.647026298284028 "g"
"19" "standing" "frequency" "body" "accelerometer" NA NA "std" "x" -0.5708979748225 "g"
"19" "standing" "frequency" "body" "accelerometer" NA NA "std" "y" -0.530901585022361 "g"
"19" "standing" "frequency" "body" "accelerometer" NA NA "std" "z" -0.680291382637222 "g"
"19" "standing" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.719519008752778 "rad/seg"
"19" "standing" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.754223739441667 "rad/seg"
"19" "standing" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.636287999799167 "rad/seg"
"19" "standing" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.662325968145833 "rad/seg"
"19" "standing" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.553089575942778 "rad/seg"
"19" "standing" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.641337299817778 "rad/seg"
"19" "standing" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.602625307818389 "rad/seg"
"19" "standing" "frequency" "body" "gyroscope" NA NA "std" "x" -0.666071315599889 "rad/seg"
"19" "standing" "frequency" "body" "gyroscope" NA NA "std" "y" -0.650105402347778 "rad/seg"
"19" "standing" "frequency" "body" "gyroscope" NA NA "std" "z" -0.694729075491667 "rad/seg"
"19" "standing" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.5762252472125 "g"
"19" "standing" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.601918552871944 "g"
"19" "standing" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0774171147766389 "g"
"19" "standing" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.0115812421960876 "g"
"19" "standing" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.00186198850195833 "g"
"19" "standing" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.571088266146083 "g"
"19" "standing" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.571311190432222 "g"
"19" "standing" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.705342976190833 "g"
"19" "standing" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.531507362111361 "g"
"19" "standing" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.599552767486306 "g"
"19" "standing" "time" "body" "accelerometer" NA NA "mean" "x" 0.269723487105556 "g"
"19" "standing" "time" "body" "accelerometer" NA NA "mean" "y" -0.0182031515710306 "g"
"19" "standing" "time" "body" "accelerometer" NA NA "mean" "z" -0.118277180099383 "g"
"19" "standing" "time" "body" "accelerometer" NA NA "std" "x" -0.574658922919194 "g"
"19" "standing" "time" "body" "accelerometer" NA NA "std" "y" -0.507035084992639 "g"
"19" "standing" "time" "body" "accelerometer" NA NA "std" "z" -0.649184726556944 "g"
"19" "standing" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.683436541824444 "rad/seg"
"19" "standing" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.7255986988425 "rad/seg"
"19" "standing" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0895939425055556 "rad/seg"
"19" "standing" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0383208736670278 "rad/seg"
"19" "standing" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0569649444286944 "rad/seg"
"19" "standing" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.618836206634444 "rad/seg"
"19" "standing" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.725991380623889 "rad/seg"
"19" "standing" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.686684583831583 "rad/seg"
"19" "standing" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.548919668132222 "rad/seg"
"19" "standing" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.610093380740278 "rad/seg"
"19" "standing" "time" "body" "gyroscope" NA NA "mean" "x" -0.0385723953346511 "rad/seg"
"19" "standing" "time" "body" "gyroscope" NA NA "mean" "y" -0.0681420603177778 "rad/seg"
"19" "standing" "time" "body" "gyroscope" NA NA "mean" "z" 0.0883609591559167 "rad/seg"
"19" "standing" "time" "body" "gyroscope" NA NA "std" "x" -0.637789914575556 "rad/seg"
"19" "standing" "time" "body" "gyroscope" NA NA "std" "y" -0.643866300560306 "rad/seg"
"19" "standing" "time" "body" "gyroscope" NA NA "std" "z" -0.645682212189167 "rad/seg"
"19" "standing" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.531507362111361 "g"
"19" "standing" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.599552767486306 "g"
"19" "standing" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.475323016 "g"
"19" "standing" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.0964052626666667 "g"
"19" "standing" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.233011401195083 "g"
"19" "standing" "time" "gravity" "accelerometer" NA NA "std" "x" -0.958290447861111 "g"
"19" "standing" "time" "gravity" "accelerometer" NA NA "std" "y" -0.95925383425 "g"
"19" "standing" "time" "gravity" "accelerometer" NA NA "std" "z" -0.94180028475 "g"
"2" "walking" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.509746432970861 "g"
"2" "walking" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.518800797709272 "g"
"2" "walking" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.561682049622185 "g"
"2" "walking" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.50890379901457 "g"
"2" "walking" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.715745330403973 "g"
"2" "walking" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.595105612895033 "g"
"2" "walking" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.509147543673841 "g"
"2" "walking" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.767087015496689 "g"
"2" "walking" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.514569861316887 "g"
"2" "walking" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.646662308457285 "g"
"2" "walking" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.57377091142947 "g"
"2" "walking" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.432566581302351 "g"
"2" "walking" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.630081222124834 "g"
"2" "walking" "frequency" "body" "accelerometer" NA NA "std" "x" -0.619788102803311 "g"
"2" "walking" "frequency" "body" "accelerometer" NA NA "std" "y" -0.464723862913245 "g"
"2" "walking" "frequency" "body" "accelerometer" NA NA "std" "z" -0.600678614835099 "g"
"2" "walking" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.751615078360927 "rad/seg"
"2" "walking" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.744194981440397 "rad/seg"
"2" "walking" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.699742945221854 "rad/seg"
"2" "walking" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.725310337688742 "rad/seg"
"2" "walking" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.638717694593046 "rad/seg"
"2" "walking" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.722068978635762 "rad/seg"
"2" "walking" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.601594889654305 "rad/seg"
"2" "walking" "frequency" "body" "gyroscope" NA NA "std" "x" -0.734588540182119 "rad/seg"
"2" "walking" "frequency" "body" "gyroscope" NA NA "std" "y" -0.72716774102649 "rad/seg"
"2" "walking" "frequency" "body" "gyroscope" NA NA "std" "z" -0.683114494539735 "rad/seg"
"2" "walking" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.58777744543543 "g"
"2" "walking" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.512115278415232 "g"
"2" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0785353156747351 "g"
"2" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.00708771249764901 "g"
"2" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "z" 0.000755760748377483 "g"
"2" "walking" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.557809603123841 "g"
"2" "walking" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.491875889831788 "g"
"2" "walking" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.741885388311258 "g"
"2" "walking" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.535281800541722 "g"
"2" "walking" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.552812545643709 "g"
"2" "walking" "time" "body" "accelerometer" NA NA "mean" "x" 0.273113115788079 "g"
"2" "walking" "time" "body" "accelerometer" NA NA "mean" "y" -0.0191323183174834 "g"
"2" "walking" "time" "body" "accelerometer" NA NA "mean" "z" -0.115649958175497 "g"
"2" "walking" "time" "body" "accelerometer" NA NA "std" "x" -0.605586497159271 "g"
"2" "walking" "time" "body" "accelerometer" NA NA "std" "y" -0.428962986589404 "g"
"2" "walking" "time" "body" "accelerometer" NA NA "std" "z" -0.589360062210596 "g"
"2" "walking" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.746559539039735 "rad/seg"
"2" "walking" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.740088733655629 "rad/seg"
"2" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0875587491668874 "rad/seg"
"2" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0433986835453642 "rad/seg"
"2" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0557541828188742 "rad/seg"
"2" "walking" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.671679103311258 "rad/seg"
"2" "walking" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.783595466728477 "rad/seg"
"2" "walking" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.674611933293046 "rad/seg"
"2" "walking" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.614771054893146 "rad/seg"
"2" "walking" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.680584887880795 "rad/seg"
"2" "walking" "time" "body" "gyroscope" NA NA "mean" "x" -0.0517030657821192 "rad/seg"
"2" "walking" "time" "body" "gyroscope" NA NA "mean" "y" -0.0568420186817881 "rad/seg"
"2" "walking" "time" "body" "gyroscope" NA NA "mean" "z" 0.0872599422291391 "rad/seg"
"2" "walking" "time" "body" "gyroscope" NA NA "std" "x" -0.710648927815894 "rad/seg"
"2" "walking" "time" "body" "gyroscope" NA NA "std" "y" -0.722943674337748 "rad/seg"
"2" "walking" "time" "body" "gyroscope" NA NA "std" "z" -0.634888927843046 "rad/seg"
"2" "walking" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.535281800541722 "g"
"2" "walking" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.552812545643709 "g"
"2" "walking" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.660782866688742 "g"
"2" "walking" "time" "gravity" "accelerometer" NA NA "mean" "y" -0.147219886910411 "g"
"2" "walking" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.134865335090728 "g"
"2" "walking" "time" "gravity" "accelerometer" NA NA "std" "x" -0.963015508245033 "g"
"2" "walking" "time" "gravity" "accelerometer" NA NA "std" "y" -0.960033560165563 "g"
"2" "walking" "time" "gravity" "accelerometer" NA NA "std" "z" -0.945365383907285 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.584571446817062 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.597351046813729 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.652264226931438 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.557791286001412 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.732835648957627 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.634710081102825 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.525907610282373 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.760509114748588 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.560278889421186 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.648306198707062 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.612641113666949 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.426398722000395 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.665006945724294 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "std" "x" -0.60314894923565 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "std" "y" -0.381534028764124 "g"
"20" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "std" "z" -0.647515612457627 "g"
"20" "walking_upstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.692638075749774 "rad/seg"
"20" "walking_upstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.694680032329943 "rad/seg"
"20" "walking_upstairs" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.606970915061638 "rad/seg"
"20" "walking_upstairs" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.635816314618644 "rad/seg"
"20" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.626445370827119 "rad/seg"
"20" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.591039733449633 "rad/seg"
"20" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.518444509491525 "rad/seg"
"20" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "std" "x" -0.704481841200565 "rad/seg"
"20" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "std" "y" -0.567588605842655 "rad/seg"
"20" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "std" "z" -0.575002191142655 "rad/seg"
"20" "walking_upstairs" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.619698756735028 "g"
"20" "walking_upstairs" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.588644307467599 "g"
"20" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.079818125480791 "g"
